org,chr,bp,range,trait
Z.mays,9,106322113,1.00E+05,Co59
Z.mays,9,109919894,1.00E+05,Co59
Z.mays,9,110437840,1.00E+05,Co59
Z.mays,9,111021744,1.00E+05,Co59
Z.mays,9,111831555,1.00E+05,Co59
Z.mays,9,112360596,1.00E+05,Co59
Z.mays,9,112360596,1.00E+05,Co59
Z.mays,9,112887932,1.00E+05,Co59
Z.mays,9,113816756,1.00E+05,Co59
Z.mays,9,114010111,1.00E+05,Co59
Z.mays,9,114315520,1.00E+05,Co59
Z.mays,9,114315520,1.00E+05,Co59
Z.mays,9,115630447,1.00E+05,Co59
Z.mays,9,115630447,1.00E+05,Co59
Z.mays,9,121053063,1.00E+05,Co59
Z.mays,9,121776401,1.00E+05,Co59
Z.mays,9,121999823,1.00E+05,Co59
Z.mays,9,121999823,1.00E+05,Co59
Z.mays,9,123230338,1.00E+05,Co59
Z.mays,9,123518219,1.00E+05,Co59
Z.mays,9,124387741,1.00E+05,Co59
Z.mays,9,124962618,1.00E+05,Co59
Z.mays,9,125274880,1.00E+05,Co59
Z.mays,9,129266290,1.00E+05,Co59
Z.mays,9,129266290,1.00E+05,Co59
Z.mays,9,129280081,1.00E+05,Co59
Z.mays,9,129830854,1.00E+05,Co59
Z.mays,9,129830854,1.00E+05,Co59
Z.mays,9,129926790,1.00E+05,Co59
Z.mays,9,132647753,1.00E+05,Co59
Z.mays,9,135629040,1.00E+05,Co59
Z.mays,9,135629040,1.00E+05,Co59
Z.mays,9,136139657,1.00E+05,Co59
Z.mays,9,136206998,1.00E+05,Co59
Z.mays,9,136437092,1.00E+05,Co59
Z.mays,9,136437092,1.00E+05,Co59
Z.mays,9,136542833,1.00E+05,Co59
Z.mays,9,136976135,1.00E+05,Co59
Z.mays,9,136993737,1.00E+05,Co59
Z.mays,9,136993737,1.00E+05,Co59
Z.mays,9,137008905,1.00E+05,Co59
Z.mays,9,137099401,1.00E+05,Co59
Z.mays,9,137099401,1.00E+05,Co59
Z.mays,9,137099401,1.00E+05,Co59
Z.mays,9,137175611,1.00E+05,Co59
Z.mays,9,137250198,1.00E+05,Co59
Z.mays,9,138738932,1.00E+05,Co59
Z.mays,9,138738932,1.00E+05,Co59
Z.mays,9,138972274,1.00E+05,Co59
Z.mays,9,138972524,1.00E+05,Co59
Z.mays,9,139007145,1.00E+05,Co59
Z.mays,9,139007145,1.00E+05,Co59
Z.mays,9,139118111,1.00E+05,Co59
Z.mays,9,139520877,1.00E+05,Co59
Z.mays,9,139527027,1.00E+05,Co59
Z.mays,9,140015179,1.00E+05,Co59
Z.mays,9,140125470,1.00E+05,Co59
Z.mays,9,140214268,1.00E+05,Co59
Z.mays,9,140299009,1.00E+05,Co59
Z.mays,9,140397035,1.00E+05,Co59
Z.mays,9,140557764,1.00E+05,Co59
Z.mays,9,141684306,1.00E+05,Co59
Z.mays,9,141684306,1.00E+05,Co59
Z.mays,9,141703106,1.00E+05,Co59
Z.mays,9,141764029,1.00E+05,Co59
Z.mays,9,141802257,1.00E+05,Co59
Z.mays,9,141884554,1.00E+05,Co59
Z.mays,9,141914443,1.00E+05,Co59
Z.mays,9,142209668,1.00E+05,Co59
Z.mays,9,142393301,1.00E+05,Co59
Z.mays,9,142609734,1.00E+05,Co59
Z.mays,9,142768959,1.00E+05,Co59
Z.mays,9,142768959,1.00E+05,Co59
Z.mays,9,142923217,1.00E+05,Co59
Z.mays,9,142989278,1.00E+05,Co59
Z.mays,9,143204591,1.00E+05,Co59
Z.mays,9,143239111,1.00E+05,Co59
Z.mays,9,143448660,1.00E+05,Co59
Z.mays,9,143460397,1.00E+05,Co59
Z.mays,9,144371461,1.00E+05,Co59
Z.mays,9,144987318,1.00E+05,Co59
Z.mays,9,144987318,1.00E+05,Co59
Z.mays,9,145065789,1.00E+05,Co59
Z.mays,9,145067652,1.00E+05,Co59
Z.mays,9,145294014,1.00E+05,Co59
Z.mays,9,145376350,1.00E+05,Co59
Z.mays,9,145428169,1.00E+05,Co59
Z.mays,9,145447907,1.00E+05,Co59
Z.mays,9,145453552,1.00E+05,Co59
Z.mays,9,145874638,1.00E+05,Co59
Z.mays,9,146139621,1.00E+05,Co59
Z.mays,9,146518297,1.00E+05,Co59
Z.mays,9,146664839,1.00E+05,Co59
Z.mays,9,146664839,1.00E+05,Co59
Z.mays,9,146759418,1.00E+05,Co59
Z.mays,9,146759418,1.00E+05,Co59
Z.mays,9,146759418,1.00E+05,Co59
Z.mays,9,146762628,1.00E+05,Co59
Z.mays,9,146762628,1.00E+05,Co59
Z.mays,9,146762628,1.00E+05,Co59
Z.mays,9,146955018,1.00E+05,Co59
Z.mays,9,146984786,1.00E+05,Co59
Z.mays,9,147019697,1.00E+05,Co59
Z.mays,9,147028846,1.00E+05,Co59
Z.mays,9,147431982,1.00E+05,Co59
Z.mays,9,147451624,1.00E+05,Co59
Z.mays,9,147613639,1.00E+05,Co59
Z.mays,9,147635529,1.00E+05,Co59
Z.mays,9,147636146,1.00E+05,Co59
Z.mays,9,147636146,1.00E+05,Co59
Z.mays,9,147814915,1.00E+05,Co59
Z.mays,9,147860565,1.00E+05,Co59
Z.mays,9,147860565,1.00E+05,Co59
Z.mays,9,147947260,1.00E+05,Co59
Z.mays,9,147951447,1.00E+05,Co59
Z.mays,9,147952740,1.00E+05,Co59
Z.mays,9,148031688,1.00E+05,Co59
Z.mays,9,148047217,1.00E+05,Co59
Z.mays,9,148227353,1.00E+05,Co59
Z.mays,9,148227353,1.00E+05,Co59
Z.mays,9,148227353,1.00E+05,Co59
Z.mays,9,148826472,1.00E+05,Co59
Z.mays,9,148851508,1.00E+05,Co59
Z.mays,9,148939245,1.00E+05,Co59
Z.mays,9,149037976,1.00E+05,Co59
Z.mays,9,149119941,1.00E+05,Co59
Z.mays,9,149119941,1.00E+05,Co59
Z.mays,9,149206859,1.00E+05,Co59
Z.mays,9,149300755,1.00E+05,Co59
Z.mays,9,149300755,1.00E+05,Co59
Z.mays,9,149514204,1.00E+05,Co59
Z.mays,9,149514204,1.00E+05,Co59
Z.mays,9,149535660,1.00E+05,Co59
Z.mays,9,149537366,1.00E+05,Co59
Z.mays,9,149584948,1.00E+05,Co59
Z.mays,9,149603450,1.00E+05,Co59
Z.mays,9,149694541,1.00E+05,Co59
Z.mays,9,149757073,1.00E+05,Co59
Z.mays,9,149846923,1.00E+05,Co59
Z.mays,9,149963111,1.00E+05,Co59
Z.mays,9,150034432,1.00E+05,Co59
Z.mays,9,150034432,1.00E+05,Co59
Z.mays,9,150703914,1.00E+05,Co59
Z.mays,9,150706441,1.00E+05,Co59
Z.mays,9,150706441,1.00E+05,Co59
Z.mays,9,150706441,1.00E+05,Co59
Z.mays,9,150706746,1.00E+05,Co59
Z.mays,9,150775758,1.00E+05,Co59
Z.mays,9,150786487,1.00E+05,Co59
Z.mays,9,150786487,1.00E+05,Co59
Z.mays,9,151003849,1.00E+05,Co59
Z.mays,9,151079787,1.00E+05,Co59
Z.mays,9,151079787,1.00E+05,Co59
Z.mays,9,151172504,1.00E+05,Co59
Z.mays,9,151256046,1.00E+05,Co59
Z.mays,9,151356415,1.00E+05,Co59
Z.mays,9,151356415,1.00E+05,Co59
Z.mays,9,151391849,1.00E+05,Co59
Z.mays,9,151419209,1.00E+05,Co59
Z.mays,9,151428827,1.00E+05,Co59
Z.mays,9,151428827,1.00E+05,Co59
Z.mays,9,151437947,1.00E+05,Co59
Z.mays,9,151437947,1.00E+05,Co59
Z.mays,9,151442675,1.00E+05,Co59
Z.mays,9,151443738,1.00E+05,Co59
Z.mays,9,151458057,1.00E+05,Co59
Z.mays,9,151474934,1.00E+05,Co59
Z.mays,9,151511207,1.00E+05,Co59
Z.mays,9,151515389,1.00E+05,Co59
Z.mays,9,151515805,1.00E+05,Co59
Z.mays,9,151531596,1.00E+05,Co59
Z.mays,9,151531596,1.00E+05,Co59
Z.mays,9,151532888,1.00E+05,Co59
Z.mays,9,151834977,1.00E+05,Co59
Z.mays,9,151891036,1.00E+05,Co59
Z.mays,9,151945485,1.00E+05,Co59
Z.mays,9,151960862,1.00E+05,Co59
Z.mays,9,152252253,1.00E+05,Co59
Z.mays,9,152306853,1.00E+05,Co59
Z.mays,9,152306853,1.00E+05,Co59
Z.mays,9,152344315,1.00E+05,Co59
Z.mays,9,152344315,1.00E+05,Co59
Z.mays,9,152350434,1.00E+05,Co59
Z.mays,9,152401386,1.00E+05,Co59
Z.mays,9,152443281,1.00E+05,Co59
Z.mays,9,152450583,1.00E+05,Co59
Z.mays,9,152450583,1.00E+05,Co59
Z.mays,9,152468398,1.00E+05,Co59
Z.mays,9,152532921,1.00E+05,Co59
Z.mays,9,152532921,1.00E+05,Co59
Z.mays,9,152572891,1.00E+05,Co59
Z.mays,9,152708041,1.00E+05,Co59
Z.mays,9,152748979,1.00E+05,Co59
Z.mays,9,152748979,1.00E+05,Co59
Z.mays,9,152786678,1.00E+05,Co59
Z.mays,9,152798221,1.00E+05,Co59
Z.mays,9,152877748,1.00E+05,Co59
Z.mays,9,152877748,1.00E+05,Co59
Z.mays,9,152907866,1.00E+05,Co59
Z.mays,9,152907866,1.00E+05,Co59
Z.mays,9,152911836,1.00E+05,Co59
Z.mays,9,153010724,1.00E+05,Co59
Z.mays,9,153031202,1.00E+05,Co59
Z.mays,9,153031870,1.00E+05,Co59
Z.mays,9,153068868,1.00E+05,Co59
Z.mays,9,153068868,1.00E+05,Co59
Z.mays,9,153069135,1.00E+05,Co59
Z.mays,9,153101821,1.00E+05,Co59
Z.mays,9,153137772,1.00E+05,Co59
Z.mays,9,153419709,1.00E+05,Co59
Z.mays,9,153663318,1.00E+05,Co59
Z.mays,9,153715944,1.00E+05,Co59
Z.mays,9,153725460,1.00E+05,Co59
Z.mays,9,153750684,1.00E+05,Co59
Z.mays,9,153783496,1.00E+05,Co59
Z.mays,9,153859441,1.00E+05,Co59
Z.mays,9,153880338,1.00E+05,Co59
Z.mays,9,154097877,1.00E+05,Co59
Z.mays,9,154097877,1.00E+05,Co59
Z.mays,9,154118087,1.00E+05,Co59
Z.mays,9,154118087,1.00E+05,Co59
Z.mays,9,154155449,1.00E+05,Co59
Z.mays,9,154155449,1.00E+05,Co59
Z.mays,9,154155520,1.00E+05,Co59
Z.mays,9,154218854,1.00E+05,Co59
Z.mays,9,154218854,1.00E+05,Co59
Z.mays,9,154219288,1.00E+05,Co59
Z.mays,9,154244302,1.00E+05,Co59
Z.mays,9,154263598,1.00E+05,Co59
Z.mays,9,154263598,1.00E+05,Co59
Z.mays,9,154263598,1.00E+05,Co59
Z.mays,9,154302287,1.00E+05,Co59
Z.mays,9,154302287,1.00E+05,Co59
Z.mays,9,154360988,1.00E+05,Co59
Z.mays,9,154373940,1.00E+05,Co59
Z.mays,9,154377523,1.00E+05,Co59
Z.mays,9,154377523,1.00E+05,Co59
Z.mays,9,154377523,1.00E+05,Co59
Z.mays,9,154377523,1.00E+05,Co59
Z.mays,9,154432673,1.00E+05,Co59
Z.mays,9,154729042,1.00E+05,Co59
Z.mays,1,12943790,1.00E+05,Fe57
Z.mays,1,12972699,1.00E+05,Fe57
Z.mays,1,17701091,1.00E+05,Fe57
Z.mays,1,17733594,1.00E+05,Fe57
Z.mays,1,22135913,1.00E+05,Fe57
Z.mays,1,26148480,1.00E+05,Fe57
Z.mays,1,28793034,1.00E+05,Fe57
Z.mays,1,29071566,1.00E+05,Fe57
Z.mays,1,29254938,1.00E+05,Fe57
Z.mays,1,29267721,1.00E+05,Fe57
Z.mays,1,46694486,1.00E+05,Fe57
Z.mays,1,46694601,1.00E+05,Fe57
Z.mays,1,46694858,1.00E+05,Fe57
Z.mays,1,46781525,1.00E+05,Fe57
Z.mays,1,51014405,1.00E+05,Fe57
Z.mays,1,51458467,1.00E+05,Fe57
Z.mays,1,55392715,1.00E+05,Fe57
Z.mays,1,62183399,1.00E+05,Fe57
Z.mays,1,116341242,1.00E+05,Fe57
Z.mays,1,185655169,1.00E+05,Fe57
Z.mays,1,185725478,1.00E+05,Fe57
Z.mays,1,185863514,1.00E+05,Fe57
Z.mays,1,187434276,1.00E+05,Fe57
Z.mays,1,187434276,1.00E+05,Fe57
Z.mays,1,188888306,1.00E+05,Fe57
Z.mays,1,190224581,1.00E+05,Fe57
Z.mays,1,190224584,1.00E+05,Fe57
Z.mays,1,191232561,1.00E+05,Fe57
Z.mays,1,215819784,1.00E+05,Fe57
Z.mays,1,215949554,1.00E+05,Fe57
Z.mays,1,225604922,1.00E+05,Fe57
Z.mays,1,245813464,1.00E+05,Fe57
Z.mays,1,246741401,1.00E+05,Fe57
Z.mays,1,246741480,1.00E+05,Fe57
Z.mays,1,246741577,1.00E+05,Fe57
Z.mays,1,246742090,1.00E+05,Fe57
Z.mays,1,256575554,1.00E+05,Fe57
Z.mays,1,257721731,1.00E+05,Fe57
Z.mays,1,258118561,1.00E+05,Fe57
Z.mays,1,258194244,1.00E+05,Fe57
Z.mays,1,258333007,1.00E+05,Fe57
Z.mays,1,258367229,1.00E+05,Fe57
Z.mays,1,258423151,1.00E+05,Fe57
Z.mays,1,258443285,1.00E+05,Fe57
Z.mays,1,258443285,1.00E+05,Fe57
Z.mays,1,258443285,1.00E+05,Fe57
Z.mays,1,258670246,1.00E+05,Fe57
Z.mays,1,258970458,1.00E+05,Fe57
Z.mays,1,263221152,1.00E+05,Fe57
Z.mays,1,263297333,1.00E+05,Fe57
Z.mays,1,264391741,1.00E+05,Fe57
Z.mays,1,264541878,1.00E+05,Fe57
Z.mays,1,274795096,1.00E+05,Fe57
Z.mays,1,275169632,1.00E+05,Fe57
Z.mays,1,275206643,1.00E+05,Fe57
Z.mays,1,276858799,1.00E+05,Fe57
Z.mays,1,277058890,1.00E+05,Fe57
Z.mays,10,4323079,1.00E+05,Fe57
Z.mays,10,6676043,1.00E+05,Fe57
Z.mays,10,11924294,1.00E+05,Fe57
Z.mays,10,11925166,1.00E+05,Fe57
Z.mays,10,14504990,1.00E+05,Fe57
Z.mays,10,14646000,1.00E+05,Fe57
Z.mays,10,40449014,1.00E+05,Fe57
Z.mays,10,46765113,1.00E+05,Fe57
Z.mays,10,73522776,1.00E+05,Fe57
Z.mays,10,73524181,1.00E+05,Fe57
Z.mays,10,73524616,1.00E+05,Fe57
Z.mays,10,109757166,1.00E+05,Fe57
Z.mays,10,132056007,1.00E+05,Fe57
Z.mays,10,133324258,1.00E+05,Fe57
Z.mays,10,133326047,1.00E+05,Fe57
Z.mays,10,133326073,1.00E+05,Fe57
Z.mays,10,133391755,1.00E+05,Fe57
Z.mays,10,133666547,1.00E+05,Fe57
Z.mays,10,136299078,1.00E+05,Fe57
Z.mays,10,138760591,1.00E+05,Fe57
Z.mays,10,138923747,1.00E+05,Fe57
Z.mays,10,139427143,1.00E+05,Fe57
Z.mays,10,140159688,1.00E+05,Fe57
Z.mays,10,140979025,1.00E+05,Fe57
Z.mays,10,141377947,1.00E+05,Fe57
Z.mays,10,141941897,1.00E+05,Fe57
Z.mays,10,142323576,1.00E+05,Fe57
Z.mays,10,143986995,1.00E+05,Fe57
Z.mays,10,144115140,1.00E+05,Fe57
Z.mays,10,146688465,1.00E+05,Fe57
Z.mays,10,147332723,1.00E+05,Fe57
Z.mays,10,147523297,1.00E+05,Fe57
Z.mays,10,147854967,1.00E+05,Fe57
Z.mays,10,147869711,1.00E+05,Fe57
Z.mays,10,148198908,1.00E+05,Fe57
Z.mays,10,148246126,1.00E+05,Fe57
Z.mays,10,148271475,1.00E+05,Fe57
Z.mays,10,148364661,1.00E+05,Fe57
Z.mays,10,148365039,1.00E+05,Fe57
Z.mays,10,148365804,1.00E+05,Fe57
Z.mays,10,148376342,1.00E+05,Fe57
Z.mays,10,148405837,1.00E+05,Fe57
Z.mays,10,148406461,1.00E+05,Fe57
Z.mays,10,148426617,1.00E+05,Fe57
Z.mays,10,148433467,1.00E+05,Fe57
Z.mays,10,149230179,1.00E+05,Fe57
Z.mays,10,149326427,1.00E+05,Fe57
Z.mays,10,149388918,1.00E+05,Fe57
Z.mays,2,1460347,1.00E+05,Fe57
Z.mays,2,1925682,1.00E+05,Fe57
Z.mays,2,2485555,1.00E+05,Fe57
Z.mays,2,2509678,1.00E+05,Fe57
Z.mays,2,2633127,1.00E+05,Fe57
Z.mays,2,3393119,1.00E+05,Fe57
Z.mays,2,3429286,1.00E+05,Fe57
Z.mays,2,3673732,1.00E+05,Fe57
Z.mays,2,3941325,1.00E+05,Fe57
Z.mays,2,4044687,1.00E+05,Fe57
Z.mays,2,5561452,1.00E+05,Fe57
Z.mays,2,5615540,1.00E+05,Fe57
Z.mays,2,5653540,1.00E+05,Fe57
Z.mays,2,5823146,1.00E+05,Fe57
Z.mays,2,5839824,1.00E+05,Fe57
Z.mays,2,6995436,1.00E+05,Fe57
Z.mays,2,14894028,1.00E+05,Fe57
Z.mays,2,15015805,1.00E+05,Fe57
Z.mays,2,18346877,1.00E+05,Fe57
Z.mays,2,18654010,1.00E+05,Fe57
Z.mays,2,18678076,1.00E+05,Fe57
Z.mays,2,18758541,1.00E+05,Fe57
Z.mays,2,18874404,1.00E+05,Fe57
Z.mays,2,20820020,1.00E+05,Fe57
Z.mays,2,20822074,1.00E+05,Fe57
Z.mays,2,23720948,1.00E+05,Fe57
Z.mays,2,23740864,1.00E+05,Fe57
Z.mays,2,23740864,1.00E+05,Fe57
Z.mays,2,23740890,1.00E+05,Fe57
Z.mays,2,23741062,1.00E+05,Fe57
Z.mays,2,23741062,1.00E+05,Fe57
Z.mays,2,24059020,1.00E+05,Fe57
Z.mays,2,24180251,1.00E+05,Fe57
Z.mays,2,24180672,1.00E+05,Fe57
Z.mays,2,24606993,1.00E+05,Fe57
Z.mays,2,25363629,1.00E+05,Fe57
Z.mays,2,25437820,1.00E+05,Fe57
Z.mays,2,26044365,1.00E+05,Fe57
Z.mays,2,26044365,1.00E+05,Fe57
Z.mays,2,28217681,1.00E+05,Fe57
Z.mays,2,59975039,1.00E+05,Fe57
Z.mays,2,59998029,1.00E+05,Fe57
Z.mays,2,60166831,1.00E+05,Fe57
Z.mays,2,73049080,1.00E+05,Fe57
Z.mays,2,118626530,1.00E+05,Fe57
Z.mays,2,130182953,1.00E+05,Fe57
Z.mays,2,135010580,1.00E+05,Fe57
Z.mays,2,179491350,1.00E+05,Fe57
Z.mays,2,180808853,1.00E+05,Fe57
Z.mays,2,195693859,1.00E+05,Fe57
Z.mays,2,213182079,1.00E+05,Fe57
Z.mays,2,216152372,1.00E+05,Fe57
Z.mays,2,217554302,1.00E+05,Fe57
Z.mays,2,229917842,1.00E+05,Fe57
Z.mays,3,5286702,1.00E+05,Fe57
Z.mays,3,6433092,1.00E+05,Fe57
Z.mays,3,7124724,1.00E+05,Fe57
Z.mays,3,7766693,1.00E+05,Fe57
Z.mays,3,9583128,1.00E+05,Fe57
Z.mays,3,9794957,1.00E+05,Fe57
Z.mays,3,12874977,1.00E+05,Fe57
Z.mays,3,12942302,1.00E+05,Fe57
Z.mays,3,21790202,1.00E+05,Fe57
Z.mays,3,22134778,1.00E+05,Fe57
Z.mays,3,31345846,1.00E+05,Fe57
Z.mays,3,32424958,1.00E+05,Fe57
Z.mays,3,38046338,1.00E+05,Fe57
Z.mays,3,47905234,1.00E+05,Fe57
Z.mays,3,139931346,1.00E+05,Fe57
Z.mays,3,141593855,1.00E+05,Fe57
Z.mays,3,144553370,1.00E+05,Fe57
Z.mays,3,145914633,1.00E+05,Fe57
Z.mays,3,147559373,1.00E+05,Fe57
Z.mays,3,157460190,1.00E+05,Fe57
Z.mays,3,157551469,1.00E+05,Fe57
Z.mays,3,166714331,1.00E+05,Fe57
Z.mays,3,168216503,1.00E+05,Fe57
Z.mays,3,171475104,1.00E+05,Fe57
Z.mays,3,178605269,1.00E+05,Fe57
Z.mays,3,179112575,1.00E+05,Fe57
Z.mays,3,179787790,1.00E+05,Fe57
Z.mays,3,183374584,1.00E+05,Fe57
Z.mays,3,184130362,1.00E+05,Fe57
Z.mays,3,194958545,1.00E+05,Fe57
Z.mays,3,197478860,1.00E+05,Fe57
Z.mays,3,197499022,1.00E+05,Fe57
Z.mays,3,197583745,1.00E+05,Fe57
Z.mays,3,197855824,1.00E+05,Fe57
Z.mays,3,198776346,1.00E+05,Fe57
Z.mays,3,199096995,1.00E+05,Fe57
Z.mays,3,201371614,1.00E+05,Fe57
Z.mays,3,201371617,1.00E+05,Fe57
Z.mays,3,201372763,1.00E+05,Fe57
Z.mays,3,201372833,1.00E+05,Fe57
Z.mays,3,201372833,1.00E+05,Fe57
Z.mays,3,201393521,1.00E+05,Fe57
Z.mays,3,202409729,1.00E+05,Fe57
Z.mays,3,202504471,1.00E+05,Fe57
Z.mays,3,202507966,1.00E+05,Fe57
Z.mays,3,202510824,1.00E+05,Fe57
Z.mays,3,202512557,1.00E+05,Fe57
Z.mays,3,204135954,1.00E+05,Fe57
Z.mays,3,208547109,1.00E+05,Fe57
Z.mays,3,208954167,1.00E+05,Fe57
Z.mays,3,208954538,1.00E+05,Fe57
Z.mays,3,209092214,1.00E+05,Fe57
Z.mays,3,210538992,1.00E+05,Fe57
Z.mays,3,217330313,1.00E+05,Fe57
Z.mays,3,223186131,1.00E+05,Fe57
Z.mays,3,223832440,1.00E+05,Fe57
Z.mays,3,225393389,1.00E+05,Fe57
Z.mays,3,225422274,1.00E+05,Fe57
Z.mays,3,225452715,1.00E+05,Fe57
Z.mays,3,225869603,1.00E+05,Fe57
Z.mays,3,226864975,1.00E+05,Fe57
Z.mays,3,229725370,1.00E+05,Fe57
Z.mays,3,230533081,1.00E+05,Fe57
Z.mays,3,230550679,1.00E+05,Fe57
Z.mays,3,230594018,1.00E+05,Fe57
Z.mays,3,230874991,1.00E+05,Fe57
Z.mays,3,232081650,1.00E+05,Fe57
Z.mays,4,3888837,1.00E+05,Fe57
Z.mays,4,3930129,1.00E+05,Fe57
Z.mays,4,4912907,1.00E+05,Fe57
Z.mays,4,5001902,1.00E+05,Fe57
Z.mays,4,6449189,1.00E+05,Fe57
Z.mays,4,22429675,1.00E+05,Fe57
Z.mays,4,26304940,1.00E+05,Fe57
Z.mays,4,73609581,1.00E+05,Fe57
Z.mays,4,118544344,1.00E+05,Fe57
Z.mays,4,156548837,1.00E+05,Fe57
Z.mays,4,156981238,1.00E+05,Fe57
Z.mays,4,156981387,1.00E+05,Fe57
Z.mays,4,161048470,1.00E+05,Fe57
Z.mays,4,161337632,1.00E+05,Fe57
Z.mays,4,177401337,1.00E+05,Fe57
Z.mays,4,177406261,1.00E+05,Fe57
Z.mays,4,177468119,1.00E+05,Fe57
Z.mays,4,177472001,1.00E+05,Fe57
Z.mays,4,177678148,1.00E+05,Fe57
Z.mays,4,178169588,1.00E+05,Fe57
Z.mays,4,178414470,1.00E+05,Fe57
Z.mays,4,178494526,1.00E+05,Fe57
Z.mays,4,178769302,1.00E+05,Fe57
Z.mays,4,182176851,1.00E+05,Fe57
Z.mays,4,182360951,1.00E+05,Fe57
Z.mays,4,183755590,1.00E+05,Fe57
Z.mays,4,183764134,1.00E+05,Fe57
Z.mays,4,191802876,1.00E+05,Fe57
Z.mays,4,193746919,1.00E+05,Fe57
Z.mays,4,210864565,1.00E+05,Fe57
Z.mays,4,212315655,1.00E+05,Fe57
Z.mays,4,212601505,1.00E+05,Fe57
Z.mays,4,212858277,1.00E+05,Fe57
Z.mays,4,213672248,1.00E+05,Fe57
Z.mays,4,214556344,1.00E+05,Fe57
Z.mays,4,215312096,1.00E+05,Fe57
Z.mays,4,215472515,1.00E+05,Fe57
Z.mays,4,217191100,1.00E+05,Fe57
Z.mays,4,217304300,1.00E+05,Fe57
Z.mays,4,217345651,1.00E+05,Fe57
Z.mays,4,224132877,1.00E+05,Fe57
Z.mays,4,224144317,1.00E+05,Fe57
Z.mays,4,226922802,1.00E+05,Fe57
Z.mays,4,227573903,1.00E+05,Fe57
Z.mays,4,227823842,1.00E+05,Fe57
Z.mays,4,228569234,1.00E+05,Fe57
Z.mays,4,229155546,1.00E+05,Fe57
Z.mays,4,238761545,1.00E+05,Fe57
Z.mays,4,239760646,1.00E+05,Fe57
Z.mays,4,239869877,1.00E+05,Fe57
Z.mays,4,239969009,1.00E+05,Fe57
Z.mays,4,241024494,1.00E+05,Fe57
Z.mays,5,9809248,1.00E+05,Fe57
Z.mays,5,27792235,1.00E+05,Fe57
Z.mays,5,27792300,1.00E+05,Fe57
Z.mays,5,29986521,1.00E+05,Fe57
Z.mays,5,31757825,1.00E+05,Fe57
Z.mays,5,32562619,1.00E+05,Fe57
Z.mays,5,33411742,1.00E+05,Fe57
Z.mays,5,37278031,1.00E+05,Fe57
Z.mays,5,53392101,1.00E+05,Fe57
Z.mays,5,55702552,1.00E+05,Fe57
Z.mays,5,59753109,1.00E+05,Fe57
Z.mays,5,61044315,1.00E+05,Fe57
Z.mays,5,62761329,1.00E+05,Fe57
Z.mays,5,66386802,1.00E+05,Fe57
Z.mays,5,72071249,1.00E+05,Fe57
Z.mays,5,84880100,1.00E+05,Fe57
Z.mays,5,84986807,1.00E+05,Fe57
Z.mays,5,88506472,1.00E+05,Fe57
Z.mays,5,142432584,1.00E+05,Fe57
Z.mays,5,145176327,1.00E+05,Fe57
Z.mays,5,145177076,1.00E+05,Fe57
Z.mays,5,147632459,1.00E+05,Fe57
Z.mays,5,154292591,1.00E+05,Fe57
Z.mays,5,158727293,1.00E+05,Fe57
Z.mays,5,158729557,1.00E+05,Fe57
Z.mays,5,159982775,1.00E+05,Fe57
Z.mays,5,160002242,1.00E+05,Fe57
Z.mays,5,161340021,1.00E+05,Fe57
Z.mays,5,166681503,1.00E+05,Fe57
Z.mays,5,178444886,1.00E+05,Fe57
Z.mays,5,179822559,1.00E+05,Fe57
Z.mays,5,202477911,1.00E+05,Fe57
Z.mays,5,203206538,1.00E+05,Fe57
Z.mays,5,203836068,1.00E+05,Fe57
Z.mays,5,203897068,1.00E+05,Fe57
Z.mays,5,204176270,1.00E+05,Fe57
Z.mays,5,204176304,1.00E+05,Fe57
Z.mays,5,204222001,1.00E+05,Fe57
Z.mays,5,204373959,1.00E+05,Fe57
Z.mays,5,209197273,1.00E+05,Fe57
Z.mays,5,209730801,1.00E+05,Fe57
Z.mays,5,213164533,1.00E+05,Fe57
Z.mays,5,213319492,1.00E+05,Fe57
Z.mays,5,214173784,1.00E+05,Fe57
Z.mays,5,214222578,1.00E+05,Fe57
Z.mays,5,214582183,1.00E+05,Fe57
Z.mays,5,214934195,1.00E+05,Fe57
Z.mays,5,215284242,1.00E+05,Fe57
Z.mays,5,215939091,1.00E+05,Fe57
Z.mays,6,3572843,1.00E+05,Fe57
Z.mays,6,6896908,1.00E+05,Fe57
Z.mays,6,53593031,1.00E+05,Fe57
Z.mays,6,57675710,1.00E+05,Fe57
Z.mays,6,61962789,1.00E+05,Fe57
Z.mays,6,62519423,1.00E+05,Fe57
Z.mays,6,68099673,1.00E+05,Fe57
Z.mays,6,81471907,1.00E+05,Fe57
Z.mays,6,83694299,1.00E+05,Fe57
Z.mays,6,84752046,1.00E+05,Fe57
Z.mays,6,86825687,1.00E+05,Fe57
Z.mays,6,86825687,1.00E+05,Fe57
Z.mays,6,93881101,1.00E+05,Fe57
Z.mays,6,93881128,1.00E+05,Fe57
Z.mays,6,103435020,1.00E+05,Fe57
Z.mays,6,108767736,1.00E+05,Fe57
Z.mays,6,111569581,1.00E+05,Fe57
Z.mays,6,114033219,1.00E+05,Fe57
Z.mays,6,131310240,1.00E+05,Fe57
Z.mays,6,131310240,1.00E+05,Fe57
Z.mays,6,131731772,1.00E+05,Fe57
Z.mays,6,131785916,1.00E+05,Fe57
Z.mays,6,132163307,1.00E+05,Fe57
Z.mays,6,132204696,1.00E+05,Fe57
