"Orthogroup","trait","org","Chromosome Name","bp","start","end","loci","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present"
"OG0008758","Cd","Osativa_v7.0",9,1186898,943898,1803217,"Osativa_v7.0_Cd_9_1186898","LOC_Os09g02650",1158082,1167873,"kinesin motor domain containing protein, putative, expressed",3
"OG0000490","Cu","Athaliana_TAIR10",4,10036056,9961056,10111105,"Athaliana_TAIR10_Cu_4_10036056","AT4G18150",10050211,10054031,"Kinase-related protein of unknown function (DUF1296)",3
"OG0000490","Cu","Gmax_Wm82.a2.v1",5,35507814,35307814,36246254,"Gmax_Wm82.a2.v1_Cu_5_35507814","Glyma.05G165300",35593651,35600917,"PTHR12758:SF20 - PEPTIDASE-C1 DOMAIN-CONTAINING PROTEIN (1 of 6)",3
"OG0000490","Cu","Gmax_Wm82.a2.v1",9,1464929,1264929,1677581,"Gmax_Wm82.a2.v1_Cu_9_1464929","Glyma.09G019700",1530313,1536505,"",3
"OG0000490","Cu","Gmax_Wm82.a2.v1",8,9520635,9320635,9720635,"Gmax_Wm82.a2.v1_Cu_8_9520635","Glyma.08G122700",9452604,9458932,"PTHR12758:SF20 - PEPTIDASE-C1 DOMAIN-CONTAINING PROTEIN (1 of 6)",3
"OG0000490","Cu","Osativa_v7.0",1,26877470,26634470,27814542,"Osativa_v7.0_Cu_1_26877470","LOC_Os01g47430",27102119,27110016,"protein of unknown function DUF1296 domain containing protein, expressed",3
"OG0000848","Cu","Athaliana_TAIR10",3,21587934,21512934,21664130,"Athaliana_TAIR10_Cu_3_21587934","AT3G58120",21520974,21523327,"Basic-leucine zipper (bZIP) transcription factor family protein",3
"OG0000848","Cu","Gmax_Wm82.a2.v1",12,38410004,38210004,39415085,"Gmax_Wm82.a2.v1_Cu_12_38410004","Glyma.12G227700",38756661,38759080,"PTHR13301:SF69 - BASIC HELIX-LOOP-HELIX DOMAIN-CONTAINING PROTEIN (1 of 6)",3
"OG0000848","Cu","Gmax_Wm82.a2.v1",13,37523340,37323340,37723340,"Gmax_Wm82.a2.v1_Cu_13_37523340","Glyma.13G272500",37446151,37449812,"PTHR13301:SF69 - BASIC HELIX-LOOP-HELIX DOMAIN-CONTAINING PROTEIN (1 of 6)",3
"OG0000848","Cu","Sbicolor_v3.1.1",3,1869771,1769771,1971484,"Sbicolor_v3.1.1_Cu_3_1869771","Sobic.003G021800",1869800,1871472,"PTHR13301//PTHR13301:SF50 - X-BOX TRANSCRIPTION FACTOR-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3
"OG0006193","Mn","Athaliana_TAIR10",1,22276386,22201386,22399862,"Athaliana_TAIR10_Mn_1_22276386","AT1G60800",22383453,22387457,"NSP-interacting kinase 3",3
"OG0006193","Mn","Gmax_Wm82.a2.v1",1,2825569,2625569,3025569,"Gmax_Wm82.a2.v1_Mn_1_2825569","Glyma.01G028700",3014195,3020497,"PTHR27001:SF49 - PROTEIN NSP-INTERACTING KINASE 3 (1 of 2)",3
"OG0006193","Mn","Gmax_Wm82.a2.v1",2,3530330,3330330,4078823,"Gmax_Wm82.a2.v1_Mn_2_3530330","Glyma.02G036500",3384870,3390599,"PTHR27001:SF49 - PROTEIN NSP-INTERACTING KINASE 3 (1 of 2)",3
"OG0006193","Mn","Sbicolor_v3.1.1",3,4692966,4592966,4792966,"Sbicolor_v3.1.1_Mn_3_4692966","Sobic.003G051100",4645225,4650634,"similar to Putative brassinosteroid insensitive 1-associated receptor kinase 1",3
"OG0013209","Na","Athaliana_TAIR10",1,24039547,23964547,24428191,"Athaliana_TAIR10_Na_1_24039547","AT1G64600",23995971,23998720,"methyltransferases;copper ion binding",3
"OG0013209","Na","Gmax_Wm82.a2.v1",13,30086805,29886805,30507399,"Gmax_Wm82.a2.v1_Na_13_30086805","Glyma.13G191700",30492898,30499938,"",3
"OG0013209","Na","Sbicolor_v3.1.1",1,60912466,60812466,61012466,"Sbicolor_v3.1.1_Na_1_60912466","Sobic.001G322600",60994133,60997998,"similar to Putative uncharacterized protein P0680C01.9",3
"OG0008083","Fe","Athaliana_TAIR10",1,24837429,24762429,24912429,"Athaliana_TAIR10_Fe_1_24837429","AT1G66730",24884681,24892046,"DNA LIGASE 6",3
"OG0008083","Fe","Gmax_Wm82.a2.v1",2,6580109,6380109,8079670,"Gmax_Wm82.a2.v1_Fe_2_6580109","Glyma.02G090300",7939823,7944358,"PTHR23240//PTHR23240:SF12 - DNA CROSS-LINK REPAIR PROTEIN PSO2/SNM1-RELATED // SUBFAMILY NOT NAMED (1 of 1)",3
"OG0008083","Fe","Gmax_Wm82.a2.v1",2,6580109,6380109,8079670,"Gmax_Wm82.a2.v1_Fe_2_6580109","Glyma.02G090400",7957508,7978145,"PTHR10459:SF38 - DNA LIGASE (1 of 2)",3
"OG0008083","Fe","Gmax_Wm82.a2.v1",18,56885636,56685636,57769092,"Gmax_Wm82.a2.v1_Fe_18_56885636","Glyma.18G292900",57104247,57116996,"K10747 - DNA ligase 1 (LIG1)  (1 of 2)",3
"OG0008083","Fe","Sbicolor_v3.1.1",3,59846640,59746640,59946640,"Sbicolor_v3.1.1_Fe_3_59846640","Sobic.003G260400",59823425,59838742,"",3
"OG0013221","Cd","Athaliana_TAIR10",1,5084371,5009371,5159371,"Athaliana_TAIR10_Cd_1_5084371","AT1G14790",5093961,5098032,"RNA-dependent RNA polymerase 1",3
"OG0013221","Cd","Gmax_Wm82.a2.v1",2,7522507,7322507,7944843,"Gmax_Wm82.a2.v1_Cd_2_7522507","Glyma.02G086100",7499967,7510307,"PTHR23079:SF9 - RNA-DEPENDENT RNA POLYMERASE 1 (1 of 2)",3
"OG0013221","Cd","Osativa_v7.0",2,30623392,30380392,30871551,"Osativa_v7.0_Cd_2_30623392","LOC_Os02g50330",30729063,30736459,"RNA-dependent RNA polymerase, putative, expressed",3
"OG0013221","Mo","Athaliana_TAIR10",1,4916622,4841622,5133224,"Athaliana_TAIR10_Mo_1_4916622","AT1G14790",5093961,5098032,"RNA-dependent RNA polymerase 1",3
"OG0013221","Mo","Gmax_Wm82.a2.v1",2,7233292,7033292,8579231,"Gmax_Wm82.a2.v1_Mo_2_7233292","Glyma.02G086100",7499967,7510307,"PTHR23079:SF9 - RNA-DEPENDENT RNA POLYMERASE 1 (1 of 2)",3
"OG0013221","Mo","Zmays_RefGen_V4",5,210970910,210870910,211070910,"Zmays_RefGen_V4_Mo_5_210970910","Zm00001d017964",210959844,210965383,"(1 of 12) 2.7.7.48 - RNA-directed RNA polymerase / RNA nucleotidyltransferase (RNA-directed)",3
"OG0013045","Zn","Gmax_Wm82.a2.v1",6,656098,456098,856098,"Gmax_Wm82.a2.v1_Zn_6_656098","Glyma.06G007300",550887,554181,"K02834 - ribosome-binding factor A (rbfA)  (1 of 1)",3
"OG0013045","Zn","Osativa_v7.0",6,2181304,1938304,2424304,"Osativa_v7.0_Zn_6_2181304","LOC_Os06g04610",2009996,2015659,"ribosome-binding factor A, chloroplast precursor, putative, expressed",3
"OG0013045","Zn","Sbicolor_v3.1.1",10,2336971,2236971,2551487,"Sbicolor_v3.1.1_Zn_10_2336971","Sobic.010G028000",2283801,2287867,"similar to Ribosome-binding factor A protein-like",3
"OG0008530","Cu","Athaliana_TAIR10",3,18501211,18426211,18576211,"Athaliana_TAIR10_Cu_3_18501211","AT3G49900",18500575,18502725,"Phototropic-responsive NPH3 family protein",3
"OG0008530","Cu","Gmax_Wm82.a2.v1",17,13875039,13675039,14075039,"Gmax_Wm82.a2.v1_Cu_17_13875039","Glyma.17G161200",14009385,14012484,"",3
"OG0008530","Cu","Gmax_Wm82.a2.v1",1,52499700,52299700,53011087,"Gmax_Wm82.a2.v1_Cu_1_52499700","Glyma.01G193900",52835679,52839906,"PF00651//PF03000 - BTB/POZ domain (BTB)  // NPH3 family (NPH3)  (1 of 40)",3
"OG0008530","Cu","Zmays_RefGen_V4",7,167371529,167271529,167471529,"Zmays_RefGen_V4_Cu_7_167371529","Zm00001d021976",167423523,167429150,"(1 of 39) PF03000 - NPH3 family (NPH3)",3
"OG0008506","P","Athaliana_TAIR10",3,1034537,959537,1161785,"Athaliana_TAIR10_P_3_1034537","AT3G03810",971672,976367,"O-fucosyltransferase family protein",3
"OG0008506","P","Gmax_Wm82.a2.v1",6,11315475,11115475,11515475,"Gmax_Wm82.a2.v1_P_6_11315475","Glyma.06G135600",11139650,11148407,"PTHR31741:SF6 - O-FUCOSYLTRANSFERASE-LIKE PROTEIN (1 of 2)",3
"OG0008506","P","Osativa_v7.0",5,1759062,1516062,2002062,"Osativa_v7.0_P_5_1759062","LOC_Os05g04190",1889836,1895911,"growth regulator related protein, putative, expressed",3
"OG0009422","Co","Athaliana_TAIR10",2,13462172,13387172,13537172,"Athaliana_TAIR10_Co_2_13462172","AT2G31440",13399128,13401206,"PTHR12889 - GAMMA-SECRETASE SUBUNIT APH-1 (1 of 1)",3
"OG0009422","Co","Gmax_Wm82.a2.v1",11,9925631,9725631,10125631,"Gmax_Wm82.a2.v1_Co_11_9925631","Glyma.11G128700",9780192,9783497,"",3
"OG0009422","Co","Sbicolor_v3.1.1",4,13818618,13718618,14005349,"Sbicolor_v3.1.1_Co_4_13818618","Sobic.004G122900",13820747,13824932,"similar to Presenilin stabilization factor-like",3
"OG0009947","Cu","Athaliana_TAIR10",4,6599155,6524155,6674155,"Athaliana_TAIR10_Cu_4_6599155","AT4G10760",6619817,6623351,"mRNAadenosine methylase",3
"OG0009947","Cu","Gmax_Wm82.a2.v1",16,3155977,2955977,3400530,"Gmax_Wm82.a2.v1_Cu_16_3155977","Glyma.16G033100",3127716,3133331,"K05925 - mRNA (2'-O-methyladenosine-N6-)-methyltransferase [EC:2.1.1.62] (METTL3_14)  (1 of 2)",3
"OG0009947","Cu","Osativa_v7.0",2,27517521,27274521,27871121,"Osativa_v7.0_Cu_2_27517521","LOC_Os02g45110",27360417,27365800,"MT-A70 domain containing protein, expressed",3
"OG0006416","Se","Athaliana_TAIR10",3,822575,747575,897685,"Athaliana_TAIR10_Se_3_822575","AT3G03490",830165,831888,"peroxin 19-1",3
"OG0006416","Se","Gmax_Wm82.a2.v1",17,11338860,11138860,11538860,"Gmax_Wm82.a2.v1_Se_17_11338860","Glyma.17G141800",11529202,11533626,"K13337 - peroxin-19 (PEX19)  (1 of 2)",3
"OG0006416","Se","Sbicolor_v3.1.1",4,63461528,63361528,63561528,"Sbicolor_v3.1.1_Se_4_63461528","Sobic.004G293700",63374668,63379783,"similar to Peroxisomal protein PEX19-like",3
"OG0006168","Cd","Athaliana_TAIR10",1,23109221,23034221,23410361,"Athaliana_TAIR10_Cd_1_23109221","AT1G62310",23036039,23039609,"transcription factor jumonji (jmjC) domain-containing protein",3
"OG0006168","Cd","Gmax_Wm82.a2.v1",15,8451063,8251063,9063673,"Gmax_Wm82.a2.v1_Cd_15_8451063","Glyma.15G111200",8705907,8710609,"K15601 - lysine-specific demethylase 3 [EC:1.14.11.-] (KDM3)  (1 of 12)",3
"OG0006168","Cd","Osativa_v7.0",9,13407596,13164596,13650602,"Osativa_v7.0_Cd_9_13407596","LOC_Os09g22040",13352012,13354251,"expressed protein",3
"OG0006168","Cd","Osativa_v7.0",9,13407596,13164596,13650602,"Osativa_v7.0_Cd_9_13407596","LOC_Os09g22540",13595422,13601889,"transcription factor jumonji, putative, expressed",3
"OG0000531","Mo","Gmax_Wm82.a2.v1",13,41351719,41151719,41551719,"Gmax_Wm82.a2.v1_Mo_13_41351719","Glyma.13G321200",41546470,41550353,"KOG1283 - Serine carboxypeptidases (1 of 2)",3
"OG0000531","Mo","Osativa_v7.0",3,16051014,15808014,16294014,"Osativa_v7.0_Mo_3_16051014","LOC_Os03g27590",15823663,15829107,"OsSCP18 - Putative Serine Carboxypeptidase homologue, expressed",3
"OG0000531","Mo","Sbicolor_v3.1.1",7,60207045,60107045,60307045,"Sbicolor_v3.1.1_Mo_7_60207045","Sobic.007G167200",60224260,60228792,"similar to Putative uncharacterized protein",3
"OG0011090","Cd","Athaliana_TAIR10",3,17516654,17441654,17591654,"Athaliana_TAIR10_Cd_3_17516654","AT3G47450",17483068,17486347,"P-loop containing nucleoside triphosphate hydrolases superfamily protein",3
"OG0011090","Cd","Gmax_Wm82.a2.v1",12,680784,480784,1236614,"Gmax_Wm82.a2.v1_Cd_12_680784","Glyma.12G012400",904135,909947,"",3
"OG0011090","Cd","Gmax_Wm82.a2.v1",9,44929700,44729700,45129700,"Gmax_Wm82.a2.v1_Cd_9_44929700","Glyma.09G224600",44932050,44937584,"K13427 - nitric-oxide synthase, plant (NOA1)  (1 of 2)",3
"OG0011090","Cd","Osativa_v7.0",2,3958,1,1664664,"Osativa_v7.0_Cd_2_3958","LOC_Os02g01440",261348,265491,"nitric oxide synthase 1, putative, expressed",3
"OG0008915","Mg","Gmax_Wm82.a2.v1",4,46003059,45803059,47216244,"Gmax_Wm82.a2.v1_Mg_4_46003059","Glyma.04G192900",46449234,46454444,"K07739 - elongator complex protein 3 [EC:2.3.1.48] (ELP3, KAT9)  (1 of 2)",3
"OG0008915","Mg","Osativa_v7.0",4,23754426,23511426,25550611,"Osativa_v7.0_Mg_4_23754426","LOC_Os04g40840",24237082,24240761,"elongator complex protein 3, putative, expressed",3
"OG0008915","Mg","Sbicolor_v3.1.1",6,49108920,49008920,49208920,"Sbicolor_v3.1.1_Mg_6_49108920","Sobic.006G125900",49124451,49128872,"similar to Elongator complex protein 3",3
"OG0009758","Co","Athaliana_TAIR10",2,793504,718504,964543,"Athaliana_TAIR10_Co_2_793504","AT2G03050",899690,900946,"Mitochondrial transcription termination factor family protein",3
"OG0009758","Co","Gmax_Wm82.a2.v1",2,10432016,10232016,10632016,"Gmax_Wm82.a2.v1_Co_2_10432016","Glyma.02G108900",10433731,10436366,"PTHR13068//PTHR13068:SF36 - CGI-12 PROTEIN-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3
"OG0009758","Co","Sbicolor_v3.1.1",4,54343601,54243601,54443601,"Sbicolor_v3.1.1_Co_4_54343601","Sobic.004G190900",54292346,54293585,"similar to Mitochondrial transcription termination factor-like protein",3
"OG0002183","Cd","Gmax_Wm82.a2.v1",2,46612167,46412167,47107259,"Gmax_Wm82.a2.v1_Cd_2_46612167","Glyma.02G285000",46628846,46630378,"PF03188 - Eukaryotic cytochrome b561 (Cytochrom_B561)  (1 of 36)",3
"OG0002183","Cd","Gmax_Wm82.a2.v1",18,12004584,11804584,13171531,"Gmax_Wm82.a2.v1_Cd_18_12004584","Glyma.18G109600",12688162,12691732,"KOG1619 - Cytochrome b (1 of 12)",3
"OG0002183","Cd","Gmax_Wm82.a2.v1",14,2344614,2144614,2566158,"Gmax_Wm82.a2.v1_Cd_14_2344614","Glyma.14G029800",2165005,2165953,"",3
"OG0002183","Cd","Gmax_Wm82.a2.v1",14,2344614,2144614,2566158,"Gmax_Wm82.a2.v1_Cd_14_2344614","Glyma.14G029900",2166342,2167231,"",3
"OG0002183","Cd","Sbicolor_v3.1.1",3,58846980,58746980,58946980,"Sbicolor_v3.1.1_Cd_3_58846980","Sobic.003G249500",58783810,58785629,"similar to Os01g0666700 protein",3
"OG0002183","Cd","Zmays_RefGen_V4",6,168822893,168722893,168922893,"Zmays_RefGen_V4_Cd_6_168822893","Zm00001d039021",168832409,168834314,"(1 of 21) PF03188 - Eukaryotic cytochrome b561 (Cytochrom_B561)",3
"OG0012973","Na","Athaliana_TAIR10",4,12474877,12399877,12549877,"Athaliana_TAIR10_Na_4_12474877","AT4G24040",12488183,12491235,"trehalase 1",3
"OG0012973","Na","Gmax_Wm82.a2.v1",5,39776162,39576162,40067705,"Gmax_Wm82.a2.v1_Na_5_39776162","Glyma.05G219800",39920183,39925215,"",3
"OG0012973","Na","Sbicolor_v3.1.1",1,60912466,60812466,61012466,"Sbicolor_v3.1.1_Na_1_60912466","Sobic.001G322500",60986155,60990257,"3.2.1.28 - Alpha,alpha-trehalase / Trehalase (1 of 1)",3
"OG0000579","Zn","Athaliana_TAIR10",5,2596212,2521212,2675627,"Athaliana_TAIR10_Zn_5_2596212","AT5G08000",2563554,2565491,"glucan endo-1,3-beta-glucosidase-like protein 3",3
"OG0000579","Zn","Gmax_Wm82.a2.v1",5,1478994,1278994,2305040,"Gmax_Wm82.a2.v1_Zn_5_1478994","Glyma.05G021500",1899415,1904201,"",3
"OG0000579","Zn","Gmax_Wm82.a2.v1",20,2916822,2716822,3613871,"Gmax_Wm82.a2.v1_Zn_20_2916822","Glyma.20G025800",2828301,2830849,"PF07983 - X8 domain (X8)  (1 of 94)",3
"OG0000579","Zn","Osativa_v7.0",7,24718617,24475617,24966022,"Osativa_v7.0_Zn_7_24718617","LOC_Os07g40940",24505166,24508963,"X8 domain containing protein, expressed",3
"OG0008046","Rb","Athaliana_TAIR10",1,15969268,15894268,16044268,"Athaliana_TAIR10_Rb_1_15969268","AT1G42430",15891371,15894444,"",3
"OG0008046","Rb","Gmax_Wm82.a2.v1",6,955419,755419,1415222,"Gmax_Wm82.a2.v1_Rb_6_955419","Glyma.06G018700",1410565,1419075,"",3
"OG0008046","Rb","Gmax_Wm82.a2.v1",4,1455348,1255348,1655348,"Gmax_Wm82.a2.v1_Rb_4_1455348","Glyma.04G018400",1436020,1443342,"",3
"OG0008046","Rb","Sbicolor_v3.1.1",1,78180859,78080859,78280859,"Sbicolor_v3.1.1_Rb_1_78180859","Sobic.001G515600",78243145,78248498,"",3
"OG0003193","Mn","Athaliana_TAIR10",5,26842681,26767681,26939663,"Athaliana_TAIR10_Mn_5_26842681","AT5G67360",26871891,26874579,"Subtilase family protein",3
"OG0003193","Mn","Gmax_Wm82.a2.v1",4,3418112,3218112,3634248,"Gmax_Wm82.a2.v1_Mn_4_3418112","Glyma.04G044600",3556928,3559705,"PTHR10795//PTHR10795:SF388 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBFAMILY NOT NAMED (1 of 8)",3
"OG0003193","Mn","Sbicolor_v3.1.1",1,14285008,14185008,14385008,"Sbicolor_v3.1.1_Mn_1_14285008","Sobic.001G170700",14258092,14260431,"PTHR10795:SF424 - SUBTILASE FAMILY PROTEIN-RELATED (1 of 2)",3
"OG0006289","Cd","Athaliana_TAIR10",1,9991058,9916058,10326075,"Athaliana_TAIR10_Cd_1_9991058","AT1G28340",9940175,9943549,"receptor like protein 4",3
"OG0006289","Cd","Gmax_Wm82.a2.v1",7,36599603,36399603,39045896,"Gmax_Wm82.a2.v1_Cd_7_36599603","Glyma.07G199500",36809934,36815777,"PTHR27003:SF93 - RECEPTOR LIKE PROTEIN 4 (1 of 4)",3
"OG0006289","Cd","Osativa_v7.0",7,19048708,18805708,19403233,"Osativa_v7.0_Cd_7_19048708","LOC_Os07g31840",18914944,18920560,"leucine-rich repeat family protein, putative, expressed",3
"OG0002299","Zn","Gmax_Wm82.a2.v1",1,50673074,50473074,51415554,"Gmax_Wm82.a2.v1_Zn_1_50673074","Glyma.01G174700",51142504,51145982,"PF06708 - Protein of unknown function (DUF1195) (DUF1195)  (1 of 8)",3
"OG0002299","Zn","Gmax_Wm82.a2.v1",2,4486771,4286771,5367931,"Gmax_Wm82.a2.v1_Zn_2_4486771","Glyma.02G057900",5194782,5198183,"PF06708 - Protein of unknown function (DUF1195) (DUF1195)  (1 of 8)",3
"OG0002299","Zn","Osativa_v7.0",7,24718617,24475617,24966022,"Osativa_v7.0_Zn_7_24718617","LOC_Os07g41660",24965965,24968299,"expressed protein",3
"OG0002299","Zn","Sbicolor_v3.1.1",1,62662524,62562524,62762524,"Sbicolor_v3.1.1_Zn_1_62662524","Sobic.001G339700",62739106,62741986,"similar to Expressed protein",3
"OG0003837","Mo","Gmax_Wm82.a2.v1",20,40552736,40352736,41020776,"Gmax_Wm82.a2.v1_Mo_20_40552736","Glyma.20G166300",40402142,40413612,"PTHR12473:SF4 - PROTEIN FAM188B (1 of 3)",3
"OG0003837","Mo","Osativa_v7.0",4,20885952,20642952,21128952,"Osativa_v7.0_Mo_4_20885952","LOC_Os04g34440",20852156,20858471,"ubiquitin interaction motif-containing protein, putative, expressed",3
"OG0003837","Mo","Sbicolor_v3.1.1",6,44375570,44275570,44660729,"Sbicolor_v3.1.1_Mo_6_44375570","Sobic.006G077200",44333388,44340942,"similar to H0525E10.10 protein",3
"OG0001733","Na","Athaliana_TAIR10",2,11056754,10981754,11288648,"Athaliana_TAIR10_Na_2_11056754","AT2G25940",11063301,11066028,"alpha-vacuolar processing enzyme",3
"OG0001733","Na","Gmax_Wm82.a2.v1",17,37826455,37626455,38708224,"Gmax_Wm82.a2.v1_Na_17_37826455","Glyma.17G230700",38584723,38591262,"K01369 - legumain (LGMN)  (1 of 7)",3
"OG0001733","Na","Gmax_Wm82.a2.v1",14,8718936,8518936,8943445,"Gmax_Wm82.a2.v1_Na_14_8718936","Glyma.14G092800",8614957,8622417,"",3
"OG0001733","Na","Gmax_Wm82.a2.v1",6,3975042,3775042,4387283,"Gmax_Wm82.a2.v1_Na_6_3975042","Glyma.06G050700",3850587,3855791,"K01369 - legumain (LGMN)  (1 of 7)",3
"OG0001733","Na","Osativa_v7.0",5,29443902,29200902,29686902,"Osativa_v7.0_Na_5_29443902","LOC_Os05g51570",29579044,29580698,"vacuolar-processing enzyme precursor, putative, expressed",3
"OG0012976","Fe","Athaliana_TAIR10",4,18052412,17977412,18255327,"Athaliana_TAIR10_Fe_4_18052412","AT4G38890",18135800,18139206,"FMN-linked oxidoreductases superfamily protein",3
"OG0012976","Fe","Gmax_Wm82.a2.v1",4,661515,461515,861515,"Gmax_Wm82.a2.v1_Fe_4_661515","Glyma.04G007400",570602,576015,"1.3.1.89 - tRNA-dihydrouridine(47) synthase (NAD(P)(+)) / tRNA-dihydrouridine synthase 3 (1 of 1)",3
"OG0012976","Fe","Sbicolor_v3.1.1",6,1609151,1509151,1709151,"Sbicolor_v3.1.1_Fe_6_1609151","Sobic.006G010400",1537692,1544550,"similar to H0613H07.1 protein",3
"OG0001875","Cd","Athaliana_TAIR10",5,20977868,20902868,21377134,"Athaliana_TAIR10_Cd_5_20977868","AT5G52260",21220165,21221288,"myb domain protein 19",3
"OG0001875","Cd","Gmax_Wm82.a2.v1",16,35143989,34943989,35433689,"Gmax_Wm82.a2.v1_Cd_16_35143989","Glyma.16G189400",35199461,35202266,"PTHR10641:SF563 - MYB TRANSCRIPTION FACTOR-RELATED (1 of 4)",3
"OG0001875","Cd","Gmax_Wm82.a2.v1",10,46434446,46234446,46634446,"Gmax_Wm82.a2.v1_Cd_10_46434446","Glyma.10G236600",46549220,46552230,"",3
"OG0001875","Cd","Osativa_v7.0",2,25742446,25499446,25985446,"Osativa_v7.0_Cd_2_25742446","LOC_Os02g42850",25759839,25763028,"MYB family transcription factor, putative, expressed",3
"OG0008636","Zn","Gmax_Wm82.a2.v1",13,12191215,11991215,13473026,"Gmax_Wm82.a2.v1_Zn_13_12191215","Glyma.13G040600",12931343,12943367,"",3
"OG0008636","Zn","Osativa_v7.0",1,24929355,24686355,25172472,"Osativa_v7.0_Zn_1_24929355","LOC_Os01g43360",24792133,24794372,"myosin-Ie, putative, expressed",3
"OG0008636","Zn","Sbicolor_v3.1.1",6,58210809,58110809,58310809,"Sbicolor_v3.1.1_Zn_6_58210809","Sobic.006G240800",58167642,58170447,"similar to Putative uncharacterized protein",3
"OG0001035","Co","Athaliana_TAIR10",4,7783193,7708193,8076269,"Athaliana_TAIR10_Co_4_7783193","AT4G13660",7946155,7948376,"pinoresinol reductase 2",3
"OG0001035","Co","Gmax_Wm82.a2.v1",9,43692700,43492700,44284104,"Gmax_Wm82.a2.v1_Co_9_43692700","Glyma.09G211500",43538281,43543232,"1.23.1.1//1.23.1.4 - (+)-pinoresinol reductase / Pinoresinol/lariciresinol reductase // (-)-lariciresinol reductase / Pinoresinol/lariciresinol reductase (1 of 2)",3
"OG0001035","Co","Gmax_Wm82.a2.v1",9,43692700,43492700,44284104,"Gmax_Wm82.a2.v1_Co_9_43692700","Glyma.09G211600",43566540,43568165,"1.23.1.2 - (+)-lariciresinol reductase / Pinoresinol/lariciresinol reductase (1 of 3)",3
"OG0001035","Co","Sbicolor_v3.1.1",8,50143555,50043555,50243555,"Sbicolor_v3.1.1_Co_8_50143555","Sobic.008G106700",50191579,50194616,"similar to Isoflavone reductase, putative, expressed",3
"OG0001035","Co","Sbicolor_v3.1.1",8,50143555,50043555,50243555,"Sbicolor_v3.1.1_Co_8_50143555","Sobic.008G106800",50210008,50215369,"similar to Isoflavone reductase, putative, expressed",3
"OG0013066","Se","Athaliana_TAIR10",4,17593205,17518205,17669847,"Athaliana_TAIR10_Se_4_17593205","AT4G37380",17572040,17573938,"Tetratricopeptide repeat (TPR)-like superfamily protein",3
"OG0013066","Se","Gmax_Wm82.a2.v1",17,13706992,13506992,18059852,"Gmax_Wm82.a2.v1_Se_17_13706992","Glyma.17G165800",15120283,15122459,"PF01535//PF13041//PF14432 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  // DYW family of nucleic acid deaminases (DYW_deaminase)  (1 of 113)",3
"OG0013066","Se","Sbicolor_v3.1.1",2,742898,642898,842898,"Sbicolor_v3.1.1_Se_2_742898","Sobic.002G007000",674662,676476,"PF01535//PF13041//PF14432 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  // DYW family of nucleic acid deaminases (DYW_deaminase)  (1 of 48)",3
"OG0001850","Ca","Athaliana_TAIR10",4,8003920,7928920,8078920,"Athaliana_TAIR10_Ca_4_8003920","AT4G13840",8013893,8016486,"HXXXD-type acyl-transferase family protein",3
"OG0001850","Ca","Gmax_Wm82.a2.v1",8,8310289,8110289,8510289,"Gmax_Wm82.a2.v1_Ca_8_8310289","Glyma.08G110000",8438346,8442806,"2.3.1.99 - Quinate O-hydroxycinnamoyltransferase / Hydroxycinnamoyl coenzyme A-quinate transferase (1 of 4)",3
"OG0001850","Ca","Gmax_Wm82.a2.v1",5,34066380,33866380,34704893,"Gmax_Wm82.a2.v1_Ca_5_34066380","Glyma.05G152500",34635771,34640829,"2.3.1.99 - Quinate O-hydroxycinnamoyltransferase / Hydroxycinnamoyl coenzyme A-quinate transferase (1 of 4)",3
"OG0001850","Ca","Sbicolor_v3.1.1",7,8905187,8805187,9005187,"Sbicolor_v3.1.1_Ca_7_8905187","Sobic.007G076100",8813892,8818357,"similar to OSIGBa0152L12.11 protein",3
